"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Oxyphotobacteria Incertae Sedis;Unknown Family;Pseudanabaena NgrPSln22;";"100.0";"30.6";"3";"3";"3";"0";"0";"455006";"315949"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Oxyphotobacteria Incertae Sedis;Unknown Family;Sodaleptolyngbya;";"100.0";"30.6";"1";"1";"1";"0";"0";"455008";"315951"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;";"91.1";"30.6";"248";"248";"226";"22";"0";"454761";"315726"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Incertae Sedis;";"100.0";"30.6";"2";"2";"2";"0";"0";"455007";"315950"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Incertae Sedis;Incertae Sedis;";"100.0";"30.6";"2";"2";"2";"0";"0";"455007";"315950"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;";"93.8";"30.6";"129";"129";"121";"8";"0";"454880";"315831"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;Halomicronema C2206;";"100.0";"30.6";"2";"2";"2";"0";"0";"455007";"315950"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;Halomicronema TFEP1;";"100.0";"30.6";"6";"6";"6";"0";"0";"455003";"315946"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;Halomicronema;";"100.0";"30.6";"1";"1";"1";"0";"0";"455008";"315951"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;Incertae Sedis;";"100.0";"30.6";"22";"22";"22";"0";"0";"454987";"315930"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;Leptolyngbya PCC-6406;";"80.0";"30.6";"5";"5";"4";"1";"0";"455004";"315948"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;MBIC10086;";"80.0";"30.6";"5";"5";"4";"1";"0";"455004";"315948"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;Nodosilinea PCC-7104;";"93.2";"30.6";"88";"88";"82";"6";"0";"454921";"315870"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;";"88.0";"30.6";"117";"117";"103";"14";"0";"454892";"315849"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Acrophormium PCC-7375;";"91.7";"30.6";"24";"24";"22";"2";"0";"454985";"315930"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Incertae Sedis;";"54.5";"30.6";"11";"11";"6";"5";"0";"454998";"315946"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Phormidesmis ANT.LACV5.1;";"97.3";"30.6";"37";"37";"36";"1";"0";"454972";"315916"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Phormidium MBIC10002;";"66.7";"30.6";"3";"3";"2";"1";"0";"455006";"315950"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Phormidium MBIC10003;";"88.1";"30.6";"42";"42";"37";"5";"0";"454967";"315915"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;";"95.8";"30.6";"96";"96";"92";"4";"0";"454913";"315860"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;";"95.8";"30.6";"96";"96";"92";"4";"0";"454913";"315860"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;Incertae Sedis;";"93.8";"30.6";"32";"32";"30";"2";"0";"454977";"315922"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;Pseudanabaena PCC-6802;";"100.0";"30.6";"4";"4";"4";"0";"0";"455005";"315948"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;Pseudanabaena PCC-7367;";"100.0";"30.6";"9";"9";"9";"0";"0";"455000";"315943"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;Pseudanabaena PCC-7403;";"100.0";"30.6";"2";"2";"2";"0";"0";"455007";"315950"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;Pseudanabaena PCC-7429;";"100.0";"30.6";"36";"36";"36";"0";"0";"454973";"315916"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;Pseudanabaena;";"100.0";"30.6";"1";"1";"1";"0";"0";"455008";"315951"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;Synechococcus PCC-7502;";"83.3";"30.6";"12";"12";"10";"2";"0";"454997";"315942"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;RD017;";"84.6";"30.6";"13";"13";"11";"2";"0";"454996";"315941"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;RD017;Incertae Sedis;";"84.6";"30.6";"13";"13";"11";"2";"0";"454996";"315941"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;RD017;Incertae Sedis;Incertae Sedis;";"84.6";"30.6";"13";"13";"11";"2";"0";"454996";"315941"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;SepB-3;";"87.5";"30.6";"8";"8";"7";"1";"0";"455001";"315945"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;SepB-3;Incertae Sedis;";"87.5";"30.6";"8";"8";"7";"1";"0";"455001";"315945"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;SepB-3;Incertae Sedis;Incertae Sedis;";"87.5";"30.6";"8";"8";"7";"1";"0";"455001";"315945"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;";"89.9";"30.6";"564";"564";"507";"57";"0";"454445";"315445"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Cyanobiaceae;";"89.8";"30.6";"529";"529";"475";"54";"0";"454480";"315477"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium PCC-6307;";"89.2";"30.6";"204";"204";"182";"22";"0";"454805";"315770"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Cyanobiaceae;Incertae Sedis;";"100.0";"30.6";"3";"3";"3";"0";"0";"455006";"315949"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Cyanobiaceae;Prochlorococcus MIT9313;";"94.1";"30.6";"136";"136";"128";"8";"0";"454873";"315824"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Cyanobiaceae;Synechococcus CC9902;";"86.9";"30.6";"168";"168";"146";"22";"0";"454841";"315806"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Cyanobiaceae;Synechococcus MBIC10613;";"75.0";"30.6";"4";"4";"3";"1";"0";"455005";"315949"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Cyanobiaceae;[Synechococcus] spongiarum group;";"92.9";"30.6";"14";"14";"13";"1";"0";"454995";"315939"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Prochlorotrichaceae;";"100.0";"30.6";"9";"9";"9";"0";"0";"455000";"315943"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Prochlorotrichaceae;Prochlorothrix PCC-9006;";"100.0";"30.6";"9";"9";"9";"0";"0";"455000";"315943"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Synechococcaceae;";"81.3";"30.6";"16";"16";"13";"3";"0";"454993";"315939"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Synechococcaceae;Incertae Sedis;";"66.7";"30.6";"3";"3";"2";"1";"0";"455006";"315950"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Synechococcaceae;Microcystis NIES42;";"50.0";"30.6";"2";"2";"1";"1";"0";"455007";"315951"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Synechococcaceae;Rhabdogloea;";"100.0";"30.6";"1";"1";"1";"0";"0";"455008";"315951"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Synechococcaceae;Synechococcus PCC-7942;";"90.0";"30.6";"10";"10";"9";"1";"0";"454999";"315943"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Synechococcales Incertae Sedis;";"100.0";"30.6";"10";"10";"10";"0";"0";"454999";"315942"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Synechococcales Incertae Sedis;Schizothrix LEGE 07164;";"100.0";"30.6";"10";"10";"10";"0";"0";"454999";"315942"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;";"93.8";"30.6";"48";"48";"45";"3";"0";"454961";"315907"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Acaryochloridaceae;";"100.0";"30.6";"12";"12";"12";"0";"0";"454997";"315940"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Acaryochloridaceae;Acaryochloris MBIC11017;";"100.0";"30.6";"12";"12";"12";"0";"0";"454997";"315940"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;";"91.7";"30.6";"36";"36";"33";"3";"0";"454973";"315919"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Cyanothece PCC 7425;";"100.0";"30.6";"9";"9";"9";"0";"0";"455000";"315943"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Incertae Sedis;";"100.0";"30.6";"3";"3";"3";"0";"0";"455006";"315949"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Loriellopsis LF-B5;";"66.7";"30.6";"6";"6";"4";"2";"0";"455003";"315948"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Synechococcus IR11;";"100.0";"30.6";"6";"6";"6";"0";"0";"455003";"315946"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Synechococcus PCC-6312;";"100.0";"30.6";"2";"2";"2";"0";"0";"455007";"315950"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Synechococcus;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Thermosynechococcus BP-1;";"100.0";"30.6";"9";"9";"9";"0";"0";"455000";"315943"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Sericytochromatia;";"72.3";"30.6";"83";"83";"60";"23";"0";"454926";"315892"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Sericytochromatia;Incertae Sedis;";"72.3";"30.6";"83";"83";"60";"23";"0";"454926";"315892"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Sericytochromatia;Incertae Sedis;Incertae Sedis;";"72.3";"30.6";"83";"83";"60";"23";"0";"454926";"315892"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Sericytochromatia;Incertae Sedis;Incertae Sedis;Incertae Sedis;";"72.3";"30.6";"83";"83";"60";"23";"0";"454926";"315892"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;";"85.4";"30.6";"494";"494";"422";"72";"0";"454515";"315530"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Caenarcaniphilales;";"68.4";"30.6";"19";"19";"13";"6";"0";"454990";"315939"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Caenarcaniphilales;Incertae Sedis;";"68.4";"30.6";"19";"19";"13";"6";"0";"454990";"315939"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Caenarcaniphilales;Incertae Sedis;Incertae Sedis;";"68.4";"30.6";"19";"19";"13";"6";"0";"454990";"315939"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Gastranaerophilales;";"92.9";"30.6";"324";"324";"301";"23";"0";"454685";"315651"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Gastranaerophilales;Gastranaerophilaceae;";"92.9";"30.6";"324";"324";"301";"23";"0";"454685";"315651"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Gastranaerophilales;Gastranaerophilaceae;CAG-196;";"86.4";"30.6";"59";"59";"51";"8";"0";"454950";"315901"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Gastranaerophilales;Gastranaerophilaceae;Incertae Sedis;";"95.4";"30.6";"153";"153";"146";"7";"0";"454856";"315806"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Gastranaerophilales;Gastranaerophilaceae;Zag_111;";"92.9";"30.6";"112";"112";"104";"8";"0";"454897";"315848"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Obscuribacterales;";"92.2";"30.6";"77";"77";"71";"6";"0";"454932";"315881"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;";"92.2";"30.6";"77";"77";"71";"6";"0";"454932";"315881"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;Candidatus Obscuribacter;";"100.0";"30.6";"13";"13";"13";"0";"0";"454996";"315939"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;Incertae Sedis;";"90.6";"30.6";"64";"64";"58";"6";"0";"454945";"315894"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Vampirovibrionales;";"50.0";"30.6";"74";"74";"37";"37";"0";"454935";"315915"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Vampirovibrionales;Incertae Sedis;";"92.3";"30.6";"39";"39";"36";"3";"0";"454970";"315916"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Vampirovibrionales;Incertae Sedis;Incertae Sedis;";"92.3";"30.6";"39";"39";"36";"3";"0";"454970";"315916"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Vampirovibrionales;Vampirovibrionaceae;";"2.9";"30.6";"35";"35";"1";"34";"0";"454974";"315951"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Vampirovibrionales;Vampirovibrionaceae;Incertae Sedis;";"7.1";"30.6";"14";"14";"1";"13";"0";"454995";"315951"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Cyanobacteriota;Vampirivibrionia;Vampirovibrionales;Vampirovibrionaceae;Vampirovibrio;";"0.0";"0";"21";"21";"0";"21";"0";"454988";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;DTB120;";"85.9";"30.6";"78";"78";"67";"11";"0";"454931";"315885"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;DTB120;Incertae Sedis;";"85.9";"30.6";"78";"78";"67";"11";"0";"454931";"315885"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;DTB120;Incertae Sedis;Incertae Sedis;";"85.9";"30.6";"78";"78";"67";"11";"0";"454931";"315885"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;DTB120;Incertae Sedis;Incertae Sedis;Incertae Sedis;";"85.9";"30.6";"78";"78";"67";"11";"0";"454931";"315885"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;DTB120;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;";"85.9";"30.6";"78";"78";"67";"11";"0";"454931";"315885"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Dadabacteria;";"91.9";"30.6";"172";"172";"158";"14";"0";"454837";"315794"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Dadabacteria;Dadabacteriia;";"91.9";"30.6";"172";"172";"158";"14";"0";"454837";"315794"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;";"91.9";"30.6";"172";"172";"158";"14";"0";"454837";"315794"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;Incertae Sedis;";"91.9";"30.6";"172";"172";"158";"14";"0";"454837";"315794"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;Incertae Sedis;CSP1-2;";"91.8";"30.6";"170";"170";"156";"14";"0";"454839";"315796"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;Incertae Sedis;Incertae Sedis;";"100.0";"30.6";"2";"2";"2";"0";"0";"455007";"315950"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;";"94.1";"30.6";"118";"118";"111";"7";"0";"454891";"315841"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;";"94.1";"30.6";"118";"118";"111";"7";"0";"454891";"315841"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;";"94.1";"30.6";"118";"118";"111";"7";"0";"454891";"315841"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;";"94.1";"30.6";"118";"118";"111";"7";"0";"454891";"315841"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Calditerrivibrio;";"100.0";"30.6";"11";"11";"11";"0";"0";"454998";"315941"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter;";"90.0";"30.6";"10";"10";"9";"1";"0";"454999";"315943"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Denitrovibrio;";"100.0";"30.6";"4";"4";"4";"0";"0";"455005";"315948"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Flexistipes;";"80.0";"30.6";"5";"5";"4";"1";"0";"455004";"315948"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Geovibrio;";"85.7";"30.6";"7";"7";"6";"1";"0";"455002";"315946"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Incertae Sedis;";"96.1";"30.6";"51";"51";"49";"2";"0";"454958";"315903"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Limisalsivibrio;";"100.0";"30.6";"1";"1";"1";"0";"0";"455008";"315951"
